WEO Country Group Code,WEO Subject Code,Country Group Name,Subject Descriptor,Subject Notes,Units,Scale,Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Estimates Start After
1,PORANG,World,"Oranges, miscellaneous oranges French import price, US$ per metric tonne",,U.S. dollars,Units,,0.901,1.283,1.246,1.181,1.701,1.423,1.026,1.371,1.755,1.538,1.667,1.283,1.23,1.019,1.008,1.078,1.165,0.771,1.058,0.898,0.794,0.805,0.944,0.804,0.678,0.99,1.625,1.569,1.065,0.921,1.449,1.759,1.396,1.344,1.479,1.276,1.683,1.538,1.493,1.055,1.145,1.243,
1,PBEVEW,World,"Commodity Beverage Price Index includes Coffee, Tea, and Cocoa",,"Index, 2016=100",,,111.012,85.447,86.997,94.67,108.091,96.549,112.84,80.453,78.792,64.332,54.232,50.377,43.79,47.98,88.077,90.332,70.529,85.787,77.305,60.61,47.152,37.805,44.566,48.071,49.024,61.502,68.451,78.767,95.414,90.675,105.528,131.007,107.28,92.62,111.213,103.212,100,95.291,87.489,84.185,89.616,92.111,
1,PCOFFW,World,Commodity Coffee Price Index includes Other Mild Arabicas and Robusta,,"Index, 2016=100",,,124.91,93.513,101.359,105.855,117.108,108.546,137.245,88.408,91.502,72.652,56.256,52.27,42.484,49.63,108.69,112.675,80.483,99.027,84.75,66.782,48.203,33.304,34.691,39.83,44.121,63.034,71.91,84.29,98.347,83.963,103.665,144.546,115.699,96.189,117.653,98.741,100,101.53,88.591,84.221,93.862,100.314,
1,PCOFFOTM,World,"Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,154.195,128.09,139.721,131.69,144.165,145.563,192.738,112.292,135.101,106.963,89.148,85.027,63.659,69.941,148.529,149.406,120.244,185.02,132.399,101.674,85.046,61.909,60.365,64.071,80.097,114.306,113.971,123.253,138.114,141.653,194.36,273.209,187.643,141.057,202.848,160.509,164.561,152.429,137.379,137.465,169.918,180.724,
1,PCOFFROB,World,"Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,147.147,102.913,111.042,124.117,138.183,121.243,148.323,102.338,95.107,75.689,54.987,49.833,43.624,53.495,119.815,126.826,82.844,80.7,83.926,67.654,42.155,27.32,30.82,38.385,37.295,53.353,70.276,88.297,106.284,77.142,84.093,115.996,110.625,100.529,105.6,94.199,94.252,104.084,88.313,80.028,79.613,85.586,
1,PCOCO,World,"Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",,U.S. dollars,Units,,"2,603.42","2,076.55","1,741.82","2,118.70","2,395.72","2,254.56","2,068.31","1,997.76","1,583.75","1,242.20","1,268.00","1,192.61","1,099.42","1,111.27","1,395.68","1,432.54","1,455.25","1,618.74","1,676.00","1,135.05",903.906,"1,088.38","1,779.04","1,752.50","1,551.00","1,538.14","1,590.54","1,954.39","2,576.99","2,890.88","3,130.60","2,978.49","2,393.44","2,439.09","3,062.77","3,135.17","2,891.26","2,029.34","2,293.74","2,340.82","2,284.87","2,121.96",
1,PTEA,World,"Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",,U.S. cents,Units,,222.792,201.916,193.169,232.464,345.672,198.364,192.85,170.743,178.972,201.175,203.207,184.236,199.741,185.635,183.319,164.156,177.165,237.189,238.563,232.357,248.117,198.123,179.188,194.326,198.151,216.379,241.7,211.929,269.506,313.957,316.737,346.161,348.915,265.601,237.858,340.387,287.43,362.201,298.26,268.276,263.241,261.111,
1,PRAWMW,World,"Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices",,"Index, 2016=100",,,68.272,59.355,54.708,58.591,58.435,47.609,48.087,65.182,67.671,71.443,74.136,71.334,71.219,82.969,93.978,101.306,94.698,86.937,71.336,71.034,73.278,65.915,67.896,78.217,84.31,86.861,99.017,104.209,110.282,96.092,129.573,161.03,127.939,122.265,113.073,100.02,100,105.245,107.344,101.527,94.371,93.73,
1,PTIMBW,World,Commodity Timber Index includes Hardwood and Softwood Price Indices,,"Index, 2016=100",,,42.161,36.523,40.584,36.958,39.207,34.567,38.658,51.001,52.277,60.272,65.832,68.627,77.95,103.115,105.107,99.505,99.657,91.818,76.72,85.915,84.903,76.935,76.117,80.254,89.381,93.989,102.161,101.996,105.057,99.866,101.004,109.825,107.365,106.854,108.376,101.735,100,97.832,103.809,102.074,103.219,102.916,
1,PHARDW,World,Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices,,"Index, 2016=100",,,43.056,35.589,32.466,29.058,36.098,26.193,30.985,53.337,53.257,62.649,66.728,69.457,79.224,113.648,112.333,98.414,97.913,88.797,63.788,77.639,77.763,63.9,66.943,72.646,76.763,84.956,97.43,105.898,116.443,107.796,111.025,131.421,122.206,114.263,116.251,106.263,100,95.507,98.457,95.69,96.519,96.454,
1,PLOGSK,World,"Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",,U.S. dollars,Units,,141.509,101.594,101.935,91.235,113.34,82.24,97.285,167.465,167.213,167.338,160.281,179.628,196.691,388.98,316.322,257.682,252.146,237.742,162.86,187.025,190.063,159.876,162.403,187.152,197.256,203.12,239.429,267.981,292.297,287.203,278.172,390.512,360.51,305.434,282.041,246.016,274.377,265.429,269.704,273.103,270.717,270.564,
1,PSAWMAL,World,"Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",,U.S. dollars,Units,,293.45,258.791,226.311,202.556,251.63,182.584,215.986,371.797,371.235,467.709,517.118,524.76,607.212,758.242,821.441,740.19,740.887,662.329,484.155,601.107,599.176,488.462,517.095,549.621,581.294,659.382,749.343,806.297,889.092,805.524,848.272,939.447,876.342,852.798,897.942,833.251,738.879,702.11,727.943,695.888,706.942,706.429,
1,PSOFTW,World,Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices,,"Index, 2016=100",,,41.438,37.279,47.143,43.341,41.718,41.335,44.859,49.113,51.485,58.352,65.108,67.957,76.92,94.603,99.268,100.387,101.066,94.259,87.171,92.603,90.673,87.468,83.529,86.402,99.578,101.288,105.985,98.843,95.855,93.458,92.907,92.373,95.371,100.867,102.012,98.077,100,99.71,108.134,107.234,108.634,108.138,
1,PLOGORE,World,"Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",,U.S. dollars,Units,,80.81,72.699,89.433,78.215,73.427,72.295,75.217,88.597,103.407,117.515,129.655,133.594,170.827,231.872,226.834,233.914,221.304,196.457,166.44,170.368,185.328,162.979,149.469,151.377,181.657,187.128,197.993,171.859,172.404,148.298,155.015,170.903,161.177,175.476,184.223,181.088,182.82,190.708,211.416,185.888,174.708,170.65,
1,PSAWORE,World,"Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",,U.S. dollars,Units,,132.148,118.884,151.624,141.444,137.1,136.073,149.333,160.3,162.652,184.184,206.256,216.172,234.644,277.441,299.553,300.616,309.914,294.128,279.815,300.547,284.807,282.828,273.251,284.304,323.974,328.336,342.441,325.911,313.123,315.423,309.678,299.31,316.841,332.535,332.855,317.979,325.147,319.896,344.571,353.867,365.45,365.45,
1,PCOTTIND,World,"Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",,U.S. cents,Units,,93.733,83.966,72.506,84.098,80.935,59.922,47.937,74.768,63.518,75.945,82.559,76.907,57.934,58.019,79.716,98.301,80.54,79.229,65.53,53.126,59.048,47.997,46.26,63.445,62.006,55.168,58.052,63.284,71.4,62.752,103.544,154.983,89.241,90.401,83.097,70.417,74.214,83.598,91.379,77.879,65.576,66.494,
1,PWOOLW,World,Commodity Wool Index includes Coarse and Fine Wool Price Indices,,"Index, 2016=100",,,58.774,57.242,52.084,48.924,49.666,45.36,45.255,63.704,91.803,76.089,64.842,46.254,43.73,36.528,53.126,59.268,50.354,55.902,41.371,41.41,46.766,44.349,56.755,63.846,59.367,56.493,58.736,81.305,78.347,65.016,85.823,132.565,119.755,108.802,98.645,90.992,100,117.976,149.441,132.626,100.047,97.456,
1,PWOOLF,World,"Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,719.135,737.598,689.504,650.031,672.999,596.41,560.478,858.869,"1,402.54","1,115.68",972.694,669.48,600.08,463.258,745.325,775.31,651.588,759.844,552.814,619.25,733.542,623.436,644.408,700.099,716.179,676.923,715.93,972.884,967.946,778.276,"1,014.39","1,637.63","1,343.55","1,198.13","1,075.37","1,007.98","1,112.99","1,434.28","1,664.19","1,427.54","1,099.73","1,071.74",
1,PWOOLC,World,"Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,538.432,490.396,429.416,401.206,395.315,377.705,408.41,511.016,585.778,528.273,430.136,329.104,341.198,319.728,399.587,497.143,428.878,442.794,336.389,276.471,280.979,332.432,565.652,658.991,553.201,530.61,540.584,764.868,709.208,611.36,818.847,"1,200.16","1,208.31","1,118.40","1,023.96",929.865,"1,017.14","1,089.21","1,519.18","1,393.37","1,030.21","1,003.09",
1,PRUBB,World,"Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",,U.S. cents,Units,,64.617,50.932,38.903,48.27,43.438,34.415,36.584,44.663,53.749,43.993,39.222,37.456,39.081,37.707,51.067,71.684,63.585,46.159,32.735,28.832,30.298,26.086,34.703,48.646,58.118,67.494,94.276,102.602,117.414,87.158,165.719,218.515,153.19,126.759,88.751,70.731,74.484,90.791,70.411,74.836,64.107,61.87,
1,PHIDE,World,"Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",,U.S. cents,Units,,45.917,41.717,38.564,45.133,58.867,51.175,63.959,79.842,87.652,90.017,92.229,79.45,75.865,80.03,86.815,88.139,87.321,88.253,76.693,72.15,80.225,84.6,80.749,85.388,84.534,82.666,87.767,92.152,82.97,56.016,89.767,82.317,83.62,97.594,110.293,86.475,74.078,67.891,58.413,39.244,38.317,38.045,
1,PMETAW,World,"Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices",,"Index, 2016=100",,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47.879,40.452,47.184,57.517,50.939,50.906,41.035,41.39,47.932,41.794,41.33,48.383,67.231,82.841,130.095,160.665,144.284,121.437,185.838,209.357,172.098,165.419,145.273,105.604,100,122.189,130.287,135.113,114.877,108.437,
1,PCOPP,World,"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,"2,185.15","1,742.75","1,481.69","1,592.47","1,376.97","1,417.24","1,369.80","1,781.15","2,599.80","2,847.21","2,661.34","2,338.50","2,284.81","1,914.96","2,305.53","2,932.04","2,293.39","2,275.19","1,653.71","1,572.53","1,814.52","1,580.17","1,560.29","1,779.36","2,863.47","3,676.50","6,731.35","7,131.63","6,963.48","5,164.16","7,538.36","8,823.45","7,958.93","7,331.49","6,863.40","5,510.46","4,867.90","6,169.94","6,529.80","6,010.15","5,021.42","4,877.35",
1,PALUM,World,"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",,U.S. dollars,Units,,"1,774.91","1,262.73",991.568,"1,438.44","1,251.61","1,040.73","1,149.71","1,565.10","2,546.52","1,950.71","1,639.50","1,304.02","1,256.28","1,139.93","1,475.63","1,805.02","1,506.79","1,599.29","1,357.57","1,359.99","1,551.50","1,446.75","1,351.06","1,432.82","1,718.50","1,900.51","2,573.06","2,639.86","2,577.92","1,668.49","2,172.99","2,400.64","2,022.80","1,846.68","1,867.42","1,664.68","1,604.18","1,967.66","2,108.47","1,794.49","1,583.24","1,618.02",
1,PIORECR,World,"Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",,U.S. dollars,Units,,12.15,12.15,14.05,12.54,11.31,11.49,11.36,10.94,10.51,12.03,14.05,15.03,14.31,12.58,11.45,12.27,12.97,13.04,13.41,11.93,12.45,12.99,12.68,13.82,16.39,28.11,33.45,36.63,61.565,79.994,146.72,167.79,128.526,135.361,97.387,56.137,58.565,71.134,70.138,93.624,82.002,71.209,
1,PTIN,World,"Tin, standard grade, LME spot price, US$ per metric tonne",,U.S. dollars,Units,,"16,777.73","14,168.91","12,829.79","12,987.60","12,230.31","11,539.04","6,161.37","6,689.83","7,051.63","8,534.43","6,085.38","5,595.96","6,104.09","5,167.55","5,459.98","6,197.36","6,158.88","5,640.48","5,536.23","5,391.39","5,435.90","4,489.44","4,061.00","4,889.59","8,480.94","7,385.25","8,754.90","14,495.44","18,466.64","13,599.29","20,367.25","26,051.45","21,109.36","22,281.58","21,898.87","16,066.63","17,933.76","20,061.17","20,145.21","18,661.16","14,760.19","14,166.50",
1,PNICK,World,"Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,"6,518.67","5,953.10","4,837.50","4,672.75","4,752.24","4,899.03","3,888.77","4,872.21","13,778.14","13,313.04","8,864.00","8,163.22","7,015.48","5,308.17","6,331.93","8,223.56","7,504.09","6,924.72","4,623.59","6,002.51","8,630.52","5,969.63","6,783.31","9,630.24","13,821.01","14,777.82","24,125.61","37,135.84","21,141.47","14,666.74","21,810.00","22,909.14","17,541.74","15,029.99","16,893.38","11,862.64","9,595.18","10,409.64","13,114.06","13,913.91","11,608.73","11,488.29",
1,PZINC,World,"Zinc, high grade 98% pure, US$ per metric tonne",,U.S. dollars,Units,,760.961,845.839,744.794,764.452,921.899,783.375,753.98,798.072,"1,240.28","1,656.22","1,517.92","1,121.36","1,241.83",963.964,998.223,"1,031.09","1,024.98","1,314.90","1,024.29","1,075.80","1,127.70",886.819,778.902,827.948,"1,048.03","1,380.52","3,266.18","3,249.73","1,884.83","1,658.39","2,160.35","2,195.53","1,950.02","1,910.17","2,160.97","1,931.68","2,089.98","2,890.87","2,922.38","2,550.41","1,927.75","1,894.92",
1,PLEAD,World,"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",,U.S. dollars,Units,,905.364,725.871,545.827,425.308,441.953,390.677,405.65,596.35,655.507,672.642,809.5,557.801,543.514,407.342,548.717,629.294,774.125,623.064,526.919,501.764,454.172,476.357,452.246,514.191,881.943,974.368,"1,288.42","2,579.12","2,093.32","1,719.05","2,148.18","2,400.71","2,063.56","2,139.75","2,095.46","1,787.82","1,866.65","2,314.67","2,240.44","1,996.51","1,726.81","1,710.67",
1,PURAN,World,"Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",,U.S. dollars,Units,,31.792,24.188,19.896,22.979,17.271,14.354,17.013,16.819,14.713,10.058,9.738,8.45,8.563,10.077,9.421,11.665,15.604,12.098,10.387,10.015,8.285,8.62,9.828,11.236,18.046,27.931,47.685,99.238,64.18,46.671,45.961,56.235,48.899,38.575,33.489,36.815,26.485,22.089,24.544,25.906,26.117,28.275,
110,NGDP_RPCH,Advanced economies,"Gross domestic product, constant prices",,Percent change,,,1.32,1.991,0.223,3.185,4.858,3.71,3.294,3.811,4.793,3.968,3.064,1.595,2.263,1.342,3.368,2.924,3.047,3.479,2.858,3.646,4.096,1.599,1.697,2.059,3.266,2.837,3.087,2.712,0.241,-3.291,3.102,1.749,1.203,1.404,2.089,2.349,1.747,2.509,2.223,1.699,-6.111,4.474,
110,PPPGDP,Advanced economies,"Gross domestic product, current prices",,Purchasing power parity; international dollars,Billions,,"8,380.23","9,352.55","9,947.52","10,662.17","11,577.52","12,384.88","13,047.62","13,874.13","15,048.19","16,256.76","17,375.48","18,237.95","19,109.04","19,869.66","20,971.58","22,201.70","23,292.15","24,513.33","25,482.64","26,780.36","28,495.97","29,597.22","30,567.73","31,770.09","33,683.85","35,711.84","37,922.07","39,987.67","40,857.94","39,798.95","41,491.64","43,085.26","44,425.08","45,830.62","47,647.80","49,253.41","50,629.91","52,874.54","55,360.37","57,277.95","54,102.03","57,616.80",
110,NGDPRPPPPCPCH,Advanced economies,"Gross domestic product per capita, constant prices",,Purchasing power parity; percent change,,,0.658,1.179,-0.498,2.521,4.217,3.108,2.68,3.173,4.097,3.226,2.17,0.633,1.099,0.049,2.64,1.488,2.382,2.823,2.187,2.991,3.418,0.971,1.032,1.417,2.628,2.173,2.422,2.007,-0.454,-3.89,2.527,1.167,0.691,0.93,1.581,1.786,1.223,2.081,1.817,1.335,-6.486,4.104,
110,PCPIPCH,Advanced economies,"Inflation, average consumer prices",,Percent change,,,13.595,11.091,8.316,5.974,6.379,5.384,2.871,3.167,3.554,4.728,4.875,4.727,3.536,3.19,2.649,2.624,2.484,2.098,1.555,1.396,2.249,2.186,1.525,1.846,2.022,2.325,2.367,2.19,3.422,0.177,1.54,2.702,1.979,1.381,1.382,0.308,0.755,1.713,1.962,1.4,0.506,1.476,
110,PCPIEPCH,Advanced economies,"Inflation, end of period consumer prices",,Percent change,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.979,2.99,2.583,2.48,2.481,1.903,1.296,1.806,2.443,1.411,2.101,1.59,2.364,2.443,1.88,3.144,1.575,1.127,1.861,2.664,1.747,1.255,0.696,0.518,1.48,1.682,1.639,1.476,0.414,1.681,
110,LUR,Advanced economies,Unemployment rate,,Percent of total labor force,,,5.589,6.331,7.598,7.918,7.505,7.352,7.259,6.889,6.34,5.885,5.807,6.415,7.065,7.552,7.415,7.097,7.121,6.873,6.84,6.577,6.044,6.077,6.536,6.734,6.532,6.262,5.806,5.42,5.822,8.064,8.316,7.98,8.027,7.923,7.287,6.685,6.226,5.648,5.114,4.816,8.263,7.239,
110,GGXCNL_NGDP,Advanced economies,General government net lending/borrowing,"Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.697,-3.536,-4.015,-3.292,-2.465,-1.418,-1.274,-3.534,-8.702,-7.687,-6.273,-5.48,-3.69,-3.07,-2.601,-2.616,-2.313,-2.6,-2.966,-10.557,-5.448,
110,BCA_NGDPD,Advanced economies,Current account balance,,Percent of GDP,,,-1.093,-0.669,-0.479,-0.385,-0.552,-0.573,-0.161,-0.311,-0.178,-0.356,-0.462,-0.181,-0.163,0.243,0.05,0.081,0.034,0.287,0.084,-0.356,-0.943,-0.887,-0.814,-0.741,-0.592,-1.055,-1.142,-0.856,-1.29,-0.157,0.024,-0.059,0.091,0.498,0.525,0.657,0.771,0.835,0.712,0.675,0.058,0.149,
110,PALLFNFW,Advanced economies,Commodity Price Index includes both Fuel and Non-Fuel Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PNFUELW,Advanced economies,Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PINDUW,Advanced economies,Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,POILAPSP,Advanced economies,"Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel","The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.",U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,POILBRE,Advanced economies,"Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,POILDUB,Advanced economies,"Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,POILWTI,Advanced economies,"Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PNRGW,Advanced economies,"Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,POILAPSPW,Advanced economies,"Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh","The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.","Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
